,YEAR,X,Y,OILDISCOVERED_BINARY,GASDISCOVERED_BINARY
1123,2006,685720.4275960193,6400181.29848854,0.0,0.0
1124,1991,685299.3579758145,6403762.963510363,1.0,0.0
1125,1998,685025.749212042,6402712.846470202,0.0,0.0
1126,2005,681356.5405770898,6406865.960637388,0.0,0.0
1127,2014,688759.6296116764,6412909.931797264,1.0,0.0
1128,1975,692813.7517418833,6401307.514641939,0.0,0.0
1129,1976,698332.3865286168,6403091.951845092,0.0,0.0
1130,1990,694323.3857792747,6406745.05231336,0.0,0.0
1131,2012,690200.2037330135,6412712.191786206,0.0,0.0
1132,1984,704635.4577227408,6405388.153200111,0.0,0.0
1133,1987,702724.4787192666,6406261.157314571,0.0,0.0
1134,2007,703339.8548755453,6397363.655631282,1.0,0.0
1135,2008,703914.9901309686,6407646.375064413,1.0,1.0
1136,2008,703914.9901309686,6407646.375064413,1.0,1.0
1137,1972,724436.1524547691,6402123.135338203,1.0,0.0
1138,1987,721319.2485946035,6407222.342531682,0.0,0.0
1139,1988,721704.6492060109,6412577.209276581,0.0,0.0
1140,1990,717060.2910467371,6407185.555507549,0.0,0.0
1141,1990,724417.6481483553,6399536.403442272,0.0,0.0
1142,1990,724417.6481483553,6399536.403442272,0.0,0.0
1143,1992,725071.9678794678,6406139.965320393,1.0,0.0
1144,2004,727020.8082881253,6412105.549055918,1.0,0.0
1145,2005,727020.8082881253,6412105.549055918,0.0,0.0
1146,2005,727020.8082881253,6412105.549055918,0.0,0.0
1147,2005,727020.8082881253,6412105.549055918,0.0,0.0
1148,1971,732521.9168085966,6409028.922525234,1.0,0.0
1149,1971,729686.493103545,6405104.402147985,1.0,0.0
1150,1971,729670.3320734168,6405126.107354198,1.0,0.0
1151,1972,728572.711863049,6411885.463180843,0.0,0.0
1152,1972,733899.4936269913,6403265.696104724,1.0,0.0
1153,1976,727524.0697297656,6410311.820045174,1.0,0.0
1154,1985,733059.5888803181,6414621.319408439,0.0,0.0
1155,1989,727630.7286406925,6411072.901629177,1.0,0.0
1156,1994,730084.7114557304,6399076.41277406,1.0,0.0
1157,2009,736416.0071387229,6405731.655801105,1.0,0.0
1158,2013,732867.225870559,6407460.062365001,1.0,0.0
1159,2015,736265.0213921096,6405706.579028213,0.0,0.0
1160,2015,736265.0213921096,6405706.579028213,1.0,0.0
1161,1968,682734.6831021403,6392250.441131192,1.0,0.0
1162,1982,685056.8142139921,6381797.997706066,0.0,0.0
1163,1986,687352.8317211507,6394211.074316701,0.0,0.0
1164,1998,685432.8476944633,6379533.295573676,1.0,0.0
1165,1995,679705.9089158446,6379491.083060995,1.0,0.0
1166,1995,684399.6704028293,6380301.989034282,1.0,0.0
1167,1995,684399.6704028293,6380301.989034282,1.0,0.0
1168,1995,683541.2777461559,6378257.855430837,1.0,0.0
1169,1996,684854.4816930746,6384070.324044101,0.0,0.0
1170,1973,697510.208953201,6384410.8751785895,0.0,0.0
1171,1998,698642.3576608318,6378578.072243763,1.0,0.0
1172,2001,699912.4392440384,6379336.887390403,0.0,0.0
1173,2013,699425.8858854943,6386794.737120173,0.0,0.0
1174,1991,704793.46602804,6383465.055962112,1.0,0.0
1175,2011,703241.4391294029,6387416.265900429,1.0,0.0
1176,1982,711987.1117719373,6380019.688294219,1.0,0.0
1177,1984,714204.7489866184,6385859.637033358,0.0,0.0
1178,1992,705398.8357575092,6378293.870813426,0.0,0.0
1179,1973,718442.020576434,6392565.403412073,0.0,0.0
1180,1991,725332.2494753216,6388744.661507559,0.0,0.0
1181,1982,717424.4860426293,6385470.209860253,0.0,0.0
1182,1986,719773.891100609,6383292.908740127,0.0,0.0
1183,1978,732216.3110772799,6386585.380534915,0.0,1.0
1184,1981,732147.9008244534,6397404.206696331,1.0,1.0
1185,1984,736475.0649831268,6395795.994172771,1.0,0.0
1186,1986,733404.454916842,6387199.21218536,1.0,0.0
1187,1999,734951.9620770124,6396986.8665417405,0.0,0.0
1188,2006,733551.2755679055,6396968.102931426,0.0,0.0
1189,1984,727550.0858281802,6393588.388833487,1.0,1.0
1190,1984,727558.9856059733,6393551.387307538,1.0,1.0
1191,1985,729722.7788498298,6397224.332039047,1.0,0.0
1192,1999,688534.7566906582,6374011.161217392,1.0,0.0
1193,1999,689497.6161075758,6373686.241790247,1.0,0.0
1194,1999,689425.2500823126,6375326.592790467,0.0,0.0
1195,1996,687765.4057698555,6368191.854789589,0.0,0.0
1196,1981,697162.1173058758,6366856.630489508,0.0,0.0
1197,1986,700587.2841126891,6364634.293783014,0.0,0.0
1198,1986,701289.0205519203,6372440.997540802,1.0,0.0
1199,1986,695622.324441766,6373920.880598001,1.0,0.0
1200,1986,695622.324441766,6373920.880598001,1.0,0.0
1201,2011,698253.4064650071,6374122.7692786325,0.0,0.0
1202,1994,701363.7537794658,6361779.282606815,0.0,0.0
1203,1975,708548.3866092884,6360277.691539522,0.0,0.0
1204,1975,708548.3906393875,6360277.691744975,0.0,0.0
1205,1982,709800.998912701,6376053.664257752,1.0,0.0
1206,1983,712506.4300779589,6375378.178899965,0.0,0.0
1207,1983,712506.4300779589,6375378.178899965,1.0,0.0
1208,1984,707389.8270336222,6360610.971425292,0.0,0.0
1209,1985,707178.4254006388,6374985.611900437,1.0,0.0
1210,1986,712459.3235623922,6367632.970230519,0.0,0.0
1211,1989,708656.6442959051,6369196.392163172,0.0,0.0
1212,2000,706418.3327165797,6366378.458067343,0.0,0.0
1213,1981,717014.9368503616,6376452.840965376,1.0,0.0
1214,2007,716911.6693691413,6375392.405482111,1.0,0.0
1215,2007,716911.6693691413,6375392.405482111,1.0,0.0
1216,2016,723412.5337181152,6366038.170252247,1.0,0.0
1217,1981,717014.2254684982,6376453.410276518,1.0,0.0
1218,1983,718296.9862480692,6367002.353494653,1.0,0.0
1219,1990,726663.8612938526,6370182.474304597,1.0,1.0
1220,1991,727225.1601470007,6371298.753464615,0.0,0.0
1221,1994,726245.0588753566,6370072.738174264,1.0,0.0
1222,1994,726245.0588753566,6370072.738174264,1.0,0.0
1223,2015,723030.0517230125,6371167.340471145,1.0,0.0
1224,1979,739236.3196374835,6374582.950631152,0.0,1.0
1225,2015,736457.9600188417,6365789.056369115,0.0,1.0
1226,1985,728435.2150194433,6375862.851905686,0.0,0.0
1227,1990,732967.3442917825,6368787.336672808,1.0,0.0
1228,1991,732967.3442917825,6368787.336672808,1.0,0.0
1229,1990,732967.3442917825,6368787.336672808,1.0,0.0
1230,1997,732380.0032336947,6372583.549353585,0.0,0.0
1231,1997,732380.0032336947,6372583.549353585,0.0,0.0
1232,2012,735660.2749592332,6367154.818130672,1.0,0.0
1233,2008,736996.1315821283,6376421.494637585,1.0,0.0
1234,1990,691243.8717403809,6345182.108143762,0.0,0.0
1235,1983,692860.3587356157,6358067.525399353,0.0,0.0
1236,1996,702823.4737969821,6356087.031059108,0.0,0.0
1237,2007,713707.7435921261,6355422.590158255,0.0,0.0
1238,2007,713707.7435921261,6355422.590158255,0.0,0.0
1239,1991,714959.2236900588,6348076.062803731,0.0,0.0
1240,2006,708903.6125756181,6350341.248164994,0.0,0.0
1241,2006,708903.6125756181,6350341.248164994,1.0,1.0
1242,2006,708903.6125756181,6350341.248164994,1.0,0.0
1243,2006,708822.6925882582,6349135.391230045,0.0,0.0
1244,2006,708822.6925882582,6349135.391230045,1.0,0.0
1245,2006,708822.6925882582,6349135.391230045,1.0,0.0
1246,2006,708822.6925882582,6349135.391230045,1.0,0.0
1247,2006,708822.6925882582,6349135.391230045,0.0,0.0
1248,2006,708822.6925882582,6349135.391230045,1.0,0.0
1249,2006,708822.6925882582,6349135.391230045,1.0,0.0
1250,1982,710265.266289774,6354467.798329621,1.0,1.0
1251,1983,706705.4941607921,6354505.625226267,1.0,0.0
1252,1984,706705.4941607921,6354505.625226267,0.0,0.0
1253,1986,712091.245852418,6350917.8580289325,0.0,0.0
1254,1992,710950.3692296869,6355896.091165267,1.0,0.0
1255,2004,709759.4761828859,6351442.367468856,1.0,0.0
1256,2005,709759.4761828859,6351442.367468856,1.0,1.0
1257,1991,707122.4796164064,6357343.263982119,0.0,0.0
1258,1984,727827.2866904014,6342973.665743221,1.0,1.0
1259,1985,723799.0108398106,6345964.753475258,1.0,0.0
1260,2010,727034.3166755518,6355323.107538309,1.0,0.0
1261,1995,724303.5624035503,6352943.341169085,1.0,0.0
1262,1999,718036.2445886526,6349942.955130652,1.0,0.0
1263,2002,719411.0744326713,6348877.446813444,1.0,0.0
1264,2002,719411.0744326713,6348877.446813444,1.0,0.0
1265,2007,723321.5506744762,6345537.366516012,0.0,0.0
1266,2000,722730.2426989693,6342182.719343602,1.0,0.0
1267,2000,722781.1353111697,6342235.154183413,1.0,0.0
1268,1979,741293.626440414,6346006.591072228,1.0,1.0
1269,1996,730356.0578408807,6349463.461464571,1.0,0.0
1270,1993,739190.6538306384,6355029.362857259,0.0,0.0
1271,1993,731769.7864970188,6359848.298005412,0.0,0.0
1272,1979,730847.292491711,6342802.545391553,1.0,1.0
1273,1983,729550.5081258836,6344559.82440569,1.0,1.0
1274,1983,740126.0838506036,6346641.269047323,1.0,1.0
1275,1984,737015.285161652,6345509.678063067,1.0,0.0
1276,1984,737787.1319363628,6344940.222309883,1.0,1.0
1277,1988,732519.0047573762,6344370.5802995255,0.0,0.0
1278,1989,730304.6540070015,6356536.105390595,1.0,0.0
1279,1991,731053.9781729903,6356859.734985156,1.0,0.0
1280,1968,686102.4925078794,6330744.424824725,0.0,0.0
1281,1989,702476.1296173366,6329365.664986147,1.0,1.0
1282,1989,702473.9713929214,6329364.93976642,1.0,1.0
1283,1989,697717.0820436341,6328874.452963236,1.0,0.0
1284,1990,696588.2520103694,6329192.271763328,1.0,0.0
1285,1990,698580.4722954342,6326989.330140772,1.0,0.0
1286,1998,698164.8222822344,6330252.164129165,1.0,0.0
1287,1998,698164.8222822344,6330252.164129165,1.0,1.0
1288,1998,698164.8222822344,6330252.164129165,1.0,0.0
1289,1998,698164.8222822344,6330252.164129165,1.0,0.0
1290,2007,697049.8841339881,6329560.526547251,1.0,0.0
1291,2010,701879.3412773398,6338539.115006364,1.0,0.0
1292,1972,706005.237677739,6335127.725582687,0.0,1.0
1293,2008,713196.9813546899,6340312.266965188,1.0,0.0
1294,2015,713196.9813546899,6340312.266965188,1.0,0.0
1295,2012,716985.6038745508,6340271.152768415,1.0,1.0
1296,2015,714782.8401430253,6339858.756841874,1.0,0.0
1297,1987,716407.6310205795,6338743.254378623,1.0,0.0
1298,1987,713827.465555636,6337505.578180886,1.0,0.0
1299,1987,716251.588668332,6340752.063062944,1.0,0.0
1300,1990,711898.1681365642,6334592.905258706,1.0,1.0
1301,1998,711485.0697244988,6335859.864032301,1.0,0.0
1302,1998,711485.0697244988,6335859.864032301,1.0,1.0
1303,2008,714222.1120428618,6339370.116976558,1.0,0.0
1304,2015,714222.1120428618,6339370.116976558,1.0,0.0
1305,2008,714222.1120428618,6339370.116976558,1.0,0.0
1306,1991,708691.6448481467,6325804.1587355565,0.0,0.0
1307,1984,721311.5235719658,6329714.3099119095,0.0,0.0
1308,1984,725287.384252264,6337147.569620755,0.0,0.0
1309,1984,726315.0799781326,6342016.678628943,1.0,1.0
1310,1985,723670.7499374155,6340556.631358081,1.0,0.0
1311,1978,725353.1703855952,6328061.402003288,0.0,0.0
1312,1982,724567.1839352117,6329066.001747762,1.0,0.0
1313,1984,726055.2487667677,6324382.752471042,1.0,0.0
1314,1985,728290.2822367535,6341894.844751745,1.0,0.0
1315,1991,729902.752336577,6326510.257358623,1.0,0.0
1316,2011,718895.3802257215,6341053.562227304,1.0,1.0
1317,2015,718895.3802257215,6341053.562227304,1.0,1.0
1318,1969,740537.6350424243,6333892.196469851,1.0,0.0
1319,1984,738148.4835978111,6342109.546785395,1.0,0.0
1320,1984,732818.9788132737,6332445.424907249,1.0,0.0
1321,1984,732600.941169665,6328044.074349931,1.0,0.0
1322,1989,740320.4598032988,6334138.057816844,1.0,1.0
1323,1989,740891.1595685268,6331668.010150433,1.0,0.0
1324,1990,739929.9625939773,6332895.312868742,1.0,0.0
1325,1990,734099.2200540432,6327902.378522175,1.0,0.0
1326,1990,739437.1501482158,6328965.855244508,1.0,1.0
1327,1992,741114.8246282459,6327310.495913119,0.0,0.0
1328,1992,731885.4681012239,6334010.252898632,1.0,0.0
1329,1973,733983.7417793791,6334708.045237453,0.0,0.0
1330,2008,737032.4550660896,6329660.719435944,1.0,0.0
1331,1981,733067.2976829158,6339787.626006667,1.0,0.0
1332,1982,732559.6143975545,6333397.136552672,1.0,0.0
1333,1982,732490.99395791,6342142.413229648,0.0,0.0
1334,1982,739329.8427780421,6340783.162751429,1.0,1.0
1335,1982,739329.8427780421,6340783.162751429,1.0,0.0
1336,1984,731795.9295071801,6341572.356099422,1.0,0.0
1337,1984,738258.2822726631,6340890.408084575,1.0,1.0
1338,1984,738287.8457495453,6340895.993509596,1.0,1.0
1339,1975,691511.3537411974,6861814.435436853,0.0,0.0
1340,1976,701386.1523769943,6865873.683621887,0.0,0.0
1341,1991,703402.2505415218,6844014.133005391,0.0,0.0
1342,1975,683881.3339432568,6840132.492031929,0.0,0.0
1343,1990,697558.0265565736,6831994.953438951,0.0,0.0
1344,1991,697745.917692944,6833695.734076682,0.0,0.0
1345,1973,708897.6762073222,6833121.535236313,0.0,0.0
1346,1977,710595.7309528681,6827042.811535366,1.0,0.0
1347,1985,704729.625606874,6826216.174669249,0.0,0.0
1348,2000,709399.521196424,6827522.118163159,1.0,0.0
1349,1985,710098.5968102746,6840074.30635441,1.0,0.0
1350,1974,700888.8626755815,6814904.740556232,0.0,0.0
1351,1975,698142.3619925568,6813429.189363813,0.0,0.0
1352,1983,698308.1495183723,6819916.362566823,0.0,0.0
1353,1990,701328.6793191812,6810281.738548572,0.0,0.0
1354,1990,701343.4592067759,6810224.294248632,0.0,0.0
1355,1976,706705.8173725659,6815549.859226555,0.0,0.0
1356,1988,712243.7704829623,6816466.933287377,0.0,0.0
1357,1991,707965.4271007029,6813497.403001691,0.0,0.0
1358,1974,696882.8146237838,6793519.516324846,1.0,0.0
1359,1974,696882.8146237838,6793519.516324846,0.0,0.0
1360,1977,700032.3250423518,6797428.881146495,1.0,0.0
1361,2005,700871.801579881,6789194.114421554,1.0,0.0
1362,2008,699220.7831395628,6791790.53138892,1.0,0.0
1363,2008,699220.7831395628,6791790.53138892,1.0,0.0
1364,2009,700851.7032375806,6791609.223882758,1.0,0.0
1365,2009,700851.7032375806,6791609.223882758,1.0,0.0
1366,2009,698108.0502259696,6787489.495301344,0.0,0.0
1367,1987,698224.0643923088,6795094.042199038,0.0,0.0
1368,1988,698013.9036444922,6789429.64319502,0.0,0.0
1369,1988,697876.1102749076,6797401.728164947,0.0,0.0
1370,1996,700892.2621850485,6789963.2331082,1.0,0.0
1371,1997,699964.2032951465,6787916.070527393,0.0,0.0
1372,1988,700656.6877299284,6794174.323125335,1.0,0.0
1373,1975,709255.9743338078,6799968.24989856,1.0,0.0
1374,1976,710218.8677042397,6795950.174123776,1.0,0.0
1375,1977,711561.6200941745,6802951.750603584,1.0,0.0
1376,1977,711561.6200941745,6802951.750603584,1.0,0.0
1377,1977,705707.1249465748,6803069.148770135,0.0,0.0
1378,2010,713434.2065396756,6806076.690333494,0.0,0.0
1379,2010,713434.2065396756,6806076.690333494,1.0,0.0
1380,2013,713573.1358109064,6806211.25278123,1.0,0.0
1381,1983,710750.5148076006,6798264.184051908,1.0,0.0
1382,2000,713483.7511969585,6806049.342356704,1.0,0.0
1383,1990,707576.737100874,6801694.241541997,1.0,0.0
1384,1991,707576.737100874,6801694.241541997,0.0,0.0
1385,1987,712561.5842655195,6794386.433228128,0.0,0.0
1386,1987,712560.863550697,6794373.672781502,1.0,0.0
1387,1988,704426.364695081,6788134.09307267,0.0,0.0
1388,1975,703715.5846622495,6780132.577233813,0.0,0.0
1389,1977,702679.9743438395,6777942.5056452,0.0,0.0
1390,1990,698040.0088706691,6779452.358613822,1.0,0.0
1391,2010,703593.7374794462,6785304.918929098,1.0,0.0
1392,2010,703593.7374794462,6785304.918929098,1.0,0.0
1393,2013,703745.4554475122,6785135.787573221,1.0,0.0
1394,2012,704661.2451660332,6778045.442746138,0.0,0.0
1395,1975,710384.2568663541,6776654.708815271,0.0,0.0
1396,1980,705416.2516155555,6774770.49992861,0.0,0.0
1397,2011,705090.8417268386,6782502.384479779,1.0,0.0
1398,2011,705090.8417268386,6782502.384479779,1.0,0.0
1399,2011,705090.8417268386,6782502.384479779,0.0,0.0
1400,2011,705090.8417268386,6782502.384479779,1.0,0.0
1401,1992,713390.2005643006,6786263.913467439,0.0,1.0
1402,1987,713253.2015216729,6870772.425937514,0.0,1.0
1403,1978,724462.1951174765,6880570.357650043,0.0,0.0
1404,1976,731613.9063118738,6844813.366762899,1.0,0.0
1405,1980,726118.9909853981,6846789.823830058,0.0,1.0
1406,1987,723964.7624896801,6849016.202463556,0.0,0.0
1407,1990,727602.8527365066,6844642.374841398,1.0,0.0
1408,1990,727602.8527365066,6844642.374841398,1.0,0.0
1409,1997,729585.8433695999,6845746.26947571,0.0,0.0
1410,1977,738849.9796912164,6846857.156007133,0.0,0.0
1411,1987,741027.0400745217,6847862.93798176,0.0,1.0
1412,1990,734022.5469810202,6846028.228396812,0.0,0.0
1413,2010,737844.6573016779,6847013.542909898,1.0,0.0
1414,2012,737430.1597085649,6849132.604322237,1.0,0.0
1415,1974,720822.2365906297,6836245.197343478,0.0,0.0
1416,1977,715129.0876435153,6825184.430400023,0.0,0.0
1417,1984,721446.3555477905,6831964.813916015,1.0,0.0
1418,1989,718299.7089133678,6831457.326799653,0.0,0.0
1419,1991,714656.6523171897,6833158.850173906,0.0,0.0
1420,1986,721656.8800726952,6840786.795510636,0.0,0.0
1421,2013,717967.654917413,6828707.814248787,0.0,0.0
1422,1974,726992.8402644934,6838788.652807863,1.0,0.0
1423,1975,730735.7814170184,6841340.075601483,1.0,0.0
1424,1976,726939.962364092,6835643.618382881,1.0,0.0
1425,1976,726977.2299269504,6832737.398768437,0.0,0.0
1426,1976,727656.460698802,6837728.447694402,1.0,0.0
1427,2015,729807.4114827035,6843038.166343241,1.0,0.0
1428,1977,724928.2114209203,6839491.967313728,0.0,0.0
1429,1978,723754.1190560637,6835461.039359082,0.0,0.0
1430,1991,724645.5806927315,6840822.328122376,1.0,0.0
1431,1994,725878.0689265752,6837837.499002395,1.0,0.0
1432,1995,726380.1030193712,6830285.719176344,1.0,0.0
1433,1996,726196.5967186932,6833399.102801736,1.0,0.0
1434,1992,733580.1599472594,6832327.373615862,0.0,0.0
1435,1974,740271.6184428231,6842002.046511729,0.0,1.0
1436,1975,743222.578707413,6837854.884968533,1.0,0.0
1437,1975,737756.6252881155,6841787.293876591,1.0,0.0
1438,1978,742546.7297537532,6841860.564064657,1.0,0.0
1439,1978,742199.5393466365,6829281.5755724525,1.0,0.0
1440,1987,738572.1435880782,6843379.927531879,1.0,0.0
1441,1984,743262.6341365714,6827460.133005425,0.0,0.0
1442,1985,743262.6341365714,6827460.133005425,1.0,0.0
1443,1987,737537.5980963836,6839524.611505651,1.0,0.0
1444,1987,737537.5980963836,6839524.611505651,1.0,0.0
1445,2005,735407.7011389208,6826816.181419882,1.0,0.0
1446,1986,746370.9585597999,6828111.950744374,1.0,0.0
1447,1986,746370.9585597999,6828111.950744374,1.0,1.0
1448,1989,745810.2905998718,6834318.320389498,1.0,1.0
1449,1989,745810.2905998718,6834318.320389498,1.0,1.0
1450,1991,744779.1102183431,6837095.721987149,1.0,1.0
1451,2022,744524.2533340001,6834240.758275993,1.0,0.0
1452,1974,718922.6929955257,6807907.604576011,0.0,0.0
1453,1976,722110.2332969881,6809814.071369508,1.0,0.0
1454,1977,717213.5961522757,6818383.767257818,0.0,0.0
1455,1978,722283.4056102212,6808031.155625303,1.0,0.0
1456,1979,720874.7723354353,6813154.6790521415,0.0,0.0
1457,1984,722026.6204098559,6812312.240586886,1.0,0.0
1458,1990,722328.1837857108,6809626.779827918,1.0,0.0
1459,1991,717046.8805842884,6822139.878586373,0.0,0.0
1460,1977,732773.007564686,6821365.575403399,0.0,0.0
1461,1978,730916.9677523064,6808093.961859927,0.0,0.0
1462,1986,725455.7496495526,6815332.455419328,1.0,1.0
1463,1992,728425.3386571371,6818477.324724391,0.0,0.0
1464,1992,728431.8571453372,6818488.924632825,0.0,0.0
1465,1972,741809.9608089058,6811352.494261308,1.0,0.0
1466,1982,740531.3408341359,6821047.883112091,0.0,0.0
1467,1976,735415.1444608592,6820148.608848091,0.0,0.0
1468,1976,742545.7138259233,6823990.472614458,1.0,0.0
1469,1977,744231.8650344193,6819390.536655379,0.0,0.0
1470,1977,741496.9907998538,6826171.888527981,0.0,0.0
1471,1977,739648.1510229439,6823706.916458406,0.0,0.0
1472,1973,744902.5231251831,6811560.368466481,1.0,0.0
1473,1973,744446.4263220654,6813872.6009118855,1.0,0.0
1474,1973,744892.2627848502,6810138.530833272,1.0,0.0
1475,1974,738664.5774532569,6822162.545007318,1.0,0.0
1476,1974,742333.9520122454,6816131.621208194,1.0,0.0
1477,1974,735204.9644545187,6811930.127033493,0.0,0.0
1478,1975,742555.9134384044,6814683.069624738,1.0,0.0
1479,1975,735415.854248049,6824565.309248695,1.0,0.0
1480,1978,743855.7938452354,6817978.331181623,0.0,0.0
1481,1978,742286.7002220403,6819198.886576857,0.0,0.0
1482,1979,742099.0294316951,6815912.2368385,1.0,0.0
1483,1979,742083.1441037469,6815926.65022152,0.0,0.0
1484,1980,741615.5567040353,6825266.189413604,1.0,0.0
1485,1981,742754.2051280224,6822600.809830017,1.0,0.0
1486,1982,744436.1121819798,6825226.700036077,1.0,0.0
1487,1982,743730.0714147083,6822425.619327063,1.0,0.0
1488,2007,741386.5889292818,6823175.080583828,1.0,0.0
1489,2010,742833.0895695504,6819676.254478157,0.0,0.0
1490,2009,742639.0480089297,6823335.106742711,1.0,0.0
1491,2011,741459.9430681536,6823112.274626445,1.0,0.0
1492,1992,738818.4498069,6818630.704821801,0.0,0.0
1493,2008,736226.1564858352,6819960.7320507625,0.0,0.0
1494,2015,744633.4967659145,6826841.992519535,1.0,0.0
1495,1974,746323.7578389874,6811208.063891169,1.0,0.0
1496,1978,752752.5105037685,6815366.170617637,1.0,0.0
1497,1992,753333.2493576268,6817322.830343467,1.0,0.0
1498,1976,749379.8074111408,6811990.734535595,0.0,0.0
1499,1977,751190.453610971,6821237.918156825,1.0,0.0
1500,1979,746041.6006239938,6809316.204323458,0.0,0.0
1501,1987,750703.8843881923,6823048.829892408,0.0,0.0
1502,2002,752942.432640248,6816128.217120662,0.0,0.0
1503,2015,752939.9920203415,6816129.840276161,1.0,0.0
1504,2008,752965.6453390417,6816117.096240805,0.0,0.0
1505,2009,752965.6453390417,6816117.096240805,1.0,0.0
1506,2008,752963.7554645477,6816104.774830997,0.0,0.0
1507,1984,718207.7121311878,6806009.74235662,1.0,0.0
1508,1985,723291.5749739073,6792613.726468499,1.0,0.0
1509,1973,720347.6690509035,6790360.279376506,0.0,0.0
1510,1974,723385.299031405,6793739.661067286,1.0,0.0
1511,1975,721764.1751214435,6798674.141176492,1.0,0.0
1512,1976,721280.4194899992,6800658.385396492,1.0,0.0
1513,1976,722062.9302679544,6794481.262315152,1.0,0.0
1514,1977,723145.0390732922,6795763.86128308,1.0,0.0
1515,1978,715444.6795352383,6801733.093241317,0.0,0.0
1516,1978,721501.2075133079,6789966.227833921,1.0,0.0
1517,1981,723289.5905738884,6792593.4729926605,1.0,0.0
1518,1998,722529.6119461039,6796578.03547849,1.0,0.0
1519,1976,727177.7889842208,6804509.2009304585,1.0,0.0
1520,1977,730059.4428909394,6790051.240433763,1.0,0.0
1521,2007,728955.9951520194,6804658.347430949,1.0,0.0
1522,1984,733897.4669153562,6795095.163423083,1.0,0.0
1523,2005,729795.3054571393,6806474.566122836,0.0,0.0
1524,2013,734318.6139309054,6797424.172015986,1.0,0.0
1525,2007,734288.5997179524,6797421.2927944185,0.0,0.0
1526,2007,734274.8283509457,6797418.818821456,1.0,0.0
1527,2007,734277.0713956925,6797388.898423054,1.0,0.0
1528,2007,734271.77595939,6797449.212547947,1.0,0.0
1529,2010,731115.8799685156,6803359.002881926,0.0,0.0
1530,1973,745981.3050951172,6801917.617819407,1.0,0.0
1531,1973,744491.4154325817,6796852.678924967,1.0,0.0
1532,1974,742017.774751482,6806346.285118895,1.0,0.0
1533,1974,743761.1613799004,6808280.15767933,0.0,0.0
1534,1976,739453.9060173696,6803897.240970886,1.0,0.0
1535,1976,743392.1740978571,6795648.654128308,1.0,0.0
1536,1996,739491.0644722388,6803564.15446325,1.0,0.0
1537,1999,739470.4388425939,6803558.269956001,1.0,0.0
1538,1982,743328.0517600289,6807284.859311181,1.0,0.0
1539,1986,743056.6602745373,6808138.192519048,1.0,0.0
1540,1992,737673.1534141925,6800951.35374051,1.0,0.0
1541,1994,741436.3123899052,6793770.125155022,1.0,0.0
1542,1995,741436.3123899052,6793770.125155022,1.0,0.0
1543,2006,737428.1388886514,6801457.031533569,1.0,0.0
1544,2012,737428.1388886514,6801457.031533569,1.0,0.0
1545,2013,737263.2062651843,6800059.254932246,1.0,0.0
1546,1992,743174.5223068222,6807255.0238344055,0.0,0.0
1547,1996,743205.7941008469,6807287.377078579,1.0,0.0
1548,1973,756347.2969409348,6793944.16737849,0.0,0.0
1549,1974,746242.2065667149,6804975.047069471,1.0,0.0
1550,1974,747559.4014271423,6800250.299871841,1.0,0.0
1551,1975,756661.0235232577,6791992.349137413,1.0,0.0
1552,1976,748476.8061169113,6798049.161736247,0.0,0.0
1553,1991,749136.2400821272,6790853.514533533,0.0,0.0
1554,1993,751717.9455428859,6802263.7963792775,0.0,0.0
1555,1972,720902.5359552964,6784005.225494579,1.0,0.0
1556,1974,717477.4296456657,6781379.068335229,1.0,0.0
1557,1974,716946.6887850547,6778997.972052649,1.0,0.0
1558,1975,722703.0869782788,6773469.811844121,1.0,0.0
1559,1977,718563.7050058695,6787732.9630145375,0.0,0.0
1560,1988,722189.573657338,6774423.82860368,1.0,0.0
1561,1978,732122.4023522659,6782434.3119422905,1.0,0.0
1562,1983,729440.6628987269,6777333.422023621,0.0,0.0
1563,1983,729440.6628987269,6777333.422023621,0.0,0.0
1564,1983,729440.6628987269,6777333.422023621,0.0,0.0
1565,1974,736893.2487450938,6776094.566524549,1.0,0.0
1566,1974,736665.1649209278,6773685.102034286,1.0,0.0
1567,1975,732154.9368542348,6784310.967142457,1.0,0.0
1568,1975,730791.524233961,6782378.083933976,1.0,0.0
1569,1976,729506.4016560453,6780312.671272033,1.0,0.0
1570,1976,733597.8596647962,6782509.6435406925,1.0,0.0
1571,1976,735427.0899270973,6780201.176185162,0.0,0.0
1572,1978,732221.5895157577,6780926.615965305,1.0,0.0
1573,2013,731365.4679444758,6775787.602580049,1.0,0.0
1574,1990,732073.6118359184,6782245.225480813,1.0,0.0
1575,1990,733245.0540832122,6776654.195838834,1.0,0.0
1576,2012,732292.3408110457,6773766.48195584,0.0,0.0
1577,1973,737415.0688154574,6778800.070270855,1.0,0.0
1578,1974,738210.6434723155,6781528.918572736,1.0,0.0
1579,1974,738210.6434723155,6781528.918572736,1.0,0.0
1580,1975,738297.3583099083,6777981.386472274,1.0,0.0
1581,1975,739842.3535534693,6779696.941386916,0.0,0.0
1582,1976,743125.7089472983,6777321.148880624,1.0,0.0
1583,1989,744095.2499884112,6781932.215144155,1.0,0.0
1584,1971,752706.8796446074,6782754.48102048,1.0,0.0
1585,1992,757751.2290300354,6790490.321345357,1.0,0.0
1586,1972,753786.1523487697,6777811.625338797,1.0,0.0
1587,1973,754324.0836789545,6786959.945200122,1.0,1.0
1588,1973,756005.8732429252,6775438.979136512,1.0,0.0
